Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,AS,ANBA,DPOY,RPOY,SPOY,MIP,MVP
26,MIL,PG,20,2,353,14.4,0.679,0.544,0.101,1.5,11.2,6.5,18.8,1.4,1.1,8.8,10.9,0.9,0.3,1.2,0.167,0.9,0.3,1.2,0.3,0,0,0,0,0,0,0
25,MIN,PG,62,3,902,13.4,0.535,0.425,0.2,2.6,8.8,5.6,26.1,3,1.1,14.9,11.8,1.3,1,2.3,0.123,-1.2,1.6,0.4,0.6,0,0,0,0,0,0,0
24,CHI,PF,51,8,899,13,0.633,0.313,0.359,7.6,13.6,10.6,4.4,1.4,3.2,11.7,12.5,1.4,0.8,2.2,0.119,-1.5,0.5,-0.9,0.2,0,0,0,0,0,0,0
30,3TM,C,57,6,897,14.9,0.541,0.011,0.434,14.7,20.8,17.7,5.5,1.2,2,12.4,17.5,0.9,0.8,1.6,0.087,-1.6,-1.5,-3.1,-0.3,0,0,0,0,0,0,0
30,SAC,C,30,3,455,15.1,0.521,0.007,0.397,17.1,21.5,19.3,5.9,1.2,2.3,14.1,19.5,0.3,0.4,0.6,0.065,-2,-1.7,-3.7,-0.2,0,0,0,0,0,0,0
30,IND,C,4,0,66,12.5,0.527,0,0.333,11.6,18.9,15.2,4.6,0,2.6,12.7,20.4,0,0,0,0.013,-3.2,-3.5,-6.8,-0.1,0,0,0,0,0,0,0
30,CHI,C,23,3,376,15,0.575,0.022,0.522,12.3,20.3,16.3,5.1,1.6,1.6,9.6,14.7,0.6,0.4,1,0.126,-0.9,-0.8,-1.7,0,0,0,0,0,0,0,0
24,CHO,SF,55,2,895,12.7,0.595,0.425,0.283,4.3,16,10.1,8.7,1.4,2.3,11.2,15.3,1,0.7,1.7,0.093,-1.9,-0.4,-2.3,-0.1,0,0,0,0,0,0,0
26,MEM,SF,32,31,885,15.5,0.515,0.283,0.202,3.4,8.8,6,15.4,1.9,0.8,8,28.8,0.7,0.9,1.6,0.087,-1,-0.8,-1.8,0,0,0,0,0,0,0,0
34,2TM,PG,55,2,883,9.7,0.61,0.739,0.194,1.4,7,4.2,16.8,0.9,0.1,18.9,14.3,0.7,0.1,0.8,0.043,-1.2,-2.4,-3.6,-0.4,0,0,0,0,0,0,0
34,HOU,PG,34,2,510,9.7,0.596,0.706,0.279,1.5,7.4,4.4,20.5,0.9,0,22.8,16.4,0.2,0,0.2,0.017,-1.4,-2.9,-4.3,-0.3,0,0,0,0,0,0,0
34,LAL,PG,21,0,373,9.7,0.635,0.791,0.058,1.2,6.6,3.9,11.8,0.9,0.2,11.1,11.4,0.5,0.1,0.6,0.079,-1,-1.6,-2.6,-0.1,0,0,0,0,0,0,0
32,2TM,C,54,12,877,14.4,0.579,0.334,0.149,7.7,22.2,15.1,8.4,0.6,3.3,12,17.8,0.8,1.1,2,0.108,-1.3,-0.2,-1.5,0.1,0,0,0,0,0,0,0
32,LAC,C,35,10,538,14.9,0.567,0.323,0.151,8.1,21,14.8,10.2,0.6,4.1,13.9,19.4,0.3,0.8,1.1,0.096,-1.3,0.3,-1,0.1,0,0,0,0,0,0,0
32,MIL,C,19,2,339,13.7,0.601,0.356,0.144,7,23.9,15.7,5.4,0.6,2,8.3,15.2,0.5,0.4,0.9,0.128,-1.4,-1,-2.4,0,0,0,0,0,0,0,0
21,POR,SF,48,10,869,15.8,0.59,0.142,0.352,7,18.6,12.6,14.6,1.4,3.2,12.5,17.6,1.4,0.5,1.9,0.104,-1.4,-0.4,-1.7,0.1,0,0,0,0,0,0,0
21,NOP,SF,62,1,864,12.5,0.558,0.671,0.184,5.9,13.1,9.4,6.2,1.3,0.8,5.1,15.7,1.3,0.6,1.9,0.104,0.2,-1.4,-1.2,0.2,0,0,0,0,0,0,0
28,SAC,SF,47,24,863,7.7,0.561,0.558,0.155,1.5,12.7,7.1,3.6,1.6,2.4,13.8,11.2,-0.1,0.6,0.5,0.026,-3.7,0.4,-3.3,-0.3,0,0,0,0,0,0,0
33,2TM,PF,52,1,845,17,0.548,0.176,0.18,9.8,16.8,13.1,17.7,3.1,2,15,17.4,0.9,1.3,2.2,0.126,0.1,2.1,2.2,0.9,0,0,0,0,0,0,0
33,SAS,PF,26,1,370,18.6,0.574,0.039,0.172,11.3,15.1,13.2,22.9,3,1.6,17.9,19.1,0.5,0.5,1,0.124,0.5,1.8,2.4,0.4,0,0,0,0,0,0,0
33,TOR,PF,26,0,475,15.8,0.526,0.299,0.188,8.7,18.1,13.1,13.6,3.3,2.3,12.4,16,0.5,0.8,1.3,0.127,-0.2,2.2,2,0.5,0,0,0,0,0,0,0
23,2TM,SG,54,11,844,8.4,0.483,0.862,0.073,2.5,10.9,6.7,10.4,1.6,1.2,8.3,16.4,-0.1,0.4,0.2,0.014,-2.6,-1.3,-3.9,-0.4,0,0,0,0,0,0,0
23,HOU,SG,41,8,690,8.4,0.49,0.849,0.076,1.9,11.1,6.4,10.3,1.4,1,8.1,17.4,-0.2,0.2,0,0.002,-2.6,-1.8,-4.4,-0.4,0,0,0,0,0,0,0
23,TOR,PG,13,3,154,8.6,0.437,0.947,0.053,5.3,10.4,7.7,11,2.3,1.9,9.3,11.9,0,0.2,0.2,0.067,-2.8,1.2,-1.6,0,0,0,0,0,0,0,0
27,NOP,C,50,8,839,22.2,0.582,0.037,0.431,18.5,26.3,22.3,11.9,1.2,2.2,11.6,22.5,2.2,0.9,3.2,0.18,1.8,-1.5,0.2,0.5,0,0,0,0,0,0,0
23,NOP,PG,54,1,834,16.4,0.52,0.374,0.18,3.2,10.2,6.6,26.9,4.2,0.8,11.2,18.4,1,1.1,2.1,0.121,-0.5,2.4,1.9,0.8,0,0,0,0,0,0,0
24,2TM,SF,51,3,830,9.5,0.491,0.433,0.257,2.6,16.4,9.2,10,1.5,2.4,12.3,19.7,-0.7,0.7,0,0.001,-4.1,-0.4,-4.5,-0.5,0,0,0,0,0,0,0
24,DET,SF,39,3,707,9.9,0.501,0.45,0.223,2.5,17.1,9.4,10.7,1.4,2.3,12.1,19,-0.4,0.6,0.2,0.013,-3.5,-0.2,-3.7,-0.3,0,0,0,0,0,0,0
24,SAC,SF,12,0,123,7.1,0.446,0.347,0.429,3.5,12.5,8,5.8,2,2.8,13.4,23.5,-0.3,0.1,-0.2,-0.067,-7.2,-2,-9.2,-0.2,0,0,0,0,0,0,0
30,2TM,SG,53,12,823,6.3,0.541,0.749,0.023,2.1,12,6.9,4.7,1,1.1,9.9,10.1,0.2,0.2,0.4,0.023,-3.4,-0.8,-4.2,-0.5,0,0,0,0,0,0,0
30,POR,SG,38,10,546,5.2,0.503,0.773,0.031,2.1,12.7,7.2,5,0.7,1.3,10.1,8.7,0,0.1,0.1,0.005,-4.1,-1,-5,-0.4,0,0,0,0,0,0,0
30,NOP,SG,15,2,277,8.6,0.591,0.716,0.014,2,10.6,6.2,4,1.4,0.7,9.7,12.8,0.2,0.2,0.3,0.058,-2,-0.6,-2.6,0,0,0,0,0,0,0,0
31,2TM,SG,46,1,814,13.6,0.536,0.279,0.248,1.6,16,8.7,30.2,1.4,0.4,16.7,22.6,0.4,0.4,0.8,0.048,-1.6,-1.6,-3.2,-0.2,0,0,0,0,0,0,0
31,ATL,SG,6,0,70,4.5,0.396,0.231,0.154,1.6,21.8,11.7,19.9,0,0,22.4,11.2,-0.1,0,0,-0.023,-6.8,-0.8,-7.7,-0.1,0,0,0,0,0,0,0
31,IND,PG,40,1,744,14.5,0.542,0.281,0.252,1.6,15.4,8.4,31.2,1.6,0.5,16.5,23.7,0.5,0.3,0.8,0.055,-1.1,-1.7,-2.8,-0.1,0,0,0,0,0,0,0
34,LAL,SG,43,9,810,9.9,0.593,0.89,0.046,1.3,8.9,5.1,5,1.4,0.5,7.3,13.8,0.6,0.4,1,0.062,-0.7,-0.6,-1.4,0.1,0,0,0,0,0,0,0
29,2TM,PF,56,0,807,9.4,0.531,0.836,0.145,1.7,14.3,8,5.5,1,1.3,6.1,17.3,0.2,0.7,0.9,0.053,-1.7,-0.9,-2.6,-0.1,0,0,0,0,0,0,0
29,WAS,PF,34,0,501,8.3,0.527,0.842,0.175,1.3,12,6.7,4.4,1.1,1,7.1,17.6,0,0.3,0.3,0.025,-2.5,-1.3,-3.8,-0.2,0,0,0,0,0,0,0
29,DAL,PF,22,0,306,11.2,0.54,0.827,0.096,2.2,18.2,10.2,7.1,1,1.8,4.4,16.7,0.2,0.4,0.6,0.098,-0.4,-0.3,-0.6,0.1,0,0,0,0,0,0,0
24,OKC,SG,48,4,801,11.3,0.488,0.567,0.143,2.4,7.7,5,21.3,1.8,0.6,9.6,20.8,0,0.5,0.5,0.032,-2.2,-0.2,-2.3,-0.1,0,0,0,0,0,0,0
35,ATL,PG,56,0,799,12.1,0.5,0.319,0.244,2.2,9.7,6,18.6,1.7,0.3,10.8,21.7,0.2,0.4,0.6,0.034,-2,-1.4,-3.4,-0.3,0,0,0,0,0,0,0
21,NYK,SG,46,6,786,10.7,0.565,0.804,0.081,3.2,9.8,6.4,8.5,2,1.4,10.3,15.1,0.6,0.9,1.4,0.087,-1.2,0.9,-0.3,0.3,0,0,0,0,0,0,0
25,2TM,PF,48,11,775,13.1,0.479,0.257,0.257,7,20.9,14,16.1,2.2,2.9,14.6,18.9,-0.3,1.1,0.8,0.048,-2.7,1,-1.7,0.1,0,0,0,0,0,0,0
25,LAC,PF,37,1,480,12.4,0.49,0.206,0.291,6.8,22.1,14.7,15.5,2.1,3.2,18.9,18,-0.3,0.9,0.6,0.055,-3.5,2,-1.5,0.1,0,0,0,0,0,0,0
25,POR,PF,11,10,295,14.1,0.465,0.319,0.216,7.2,18.9,12.8,16.9,2.3,2.3,8.6,20.4,0,0.2,0.2,0.037,-1.3,-0.7,-2,0,0,0,0,0,0,0,0
22,2TM,SG,48,5,771,9.2,0.52,0.445,0.22,4.3,10.7,7.6,3.7,1.4,1.9,7.1,12.9,0.3,1,1.3,0.082,-2.3,1,-1.4,0.1,0,0,0,0,0,0,0
22,BOS,SG,44,5,728,9.3,0.52,0.451,0.185,4.6,10.7,7.7,3.6,1.4,2,7.4,13,0.2,1,1.3,0.084,-2.3,1.1,-1.2,0.2,0,0,0,0,0,0,0
22,SAS,SG,4,0,43,8.1,0.523,0.286,1.143,0,9.8,4.9,5.8,1.1,0,0,10.3,0,0,0,0.053,-3.8,-0.4,-4.2,0,0,0,0,0,0,0,0
23,UTA,PG,60,6,765,10.9,0.554,0.174,0.31,3.4,10.5,7.1,18.6,1.9,0.7,21.4,12.8,0.5,0.8,1.3,0.084,-2.3,1.2,-1,0.2,0,0,0,0,0,0,0
30,DET,C,40,1,764,16.7,0.561,0.416,0.311,7.3,18.3,12.5,23.3,2,2.2,15.1,21.5,0.8,0.8,1.6,0.104,0.5,1,1.6,0.7,0,0,0,0,0,0,0
20,LAC,SG,51,0,760,11.2,0.481,0.342,0.222,2.4,12.7,7.7,10.1,1.7,1.5,8,22.4,-0.5,0.9,0.4,0.026,-3,-0.4,-3.3,-0.3,0,0,0,0,0,0,0
30,DET,SG,51,2,754,11.6,0.577,0.649,0.116,4.2,12.1,8,9.6,1.4,0.8,9.2,14.8,0.7,0.4,1.2,0.075,-0.7,-0.7,-1.4,0.1,0,0,0,0,0,0,0
25,UTA,PF,58,3,737,13.9,0.612,0.46,0.366,4.6,10.9,7.9,7.1,0.6,0.6,9,17.7,1.4,0.5,2,0.127,0.5,-1,-0.5,0.3,0,0,0,0,0,0,0
24,NOP,SF,55,4,735,12.3,0.505,0.39,0.346,5.6,16,10.7,12.3,2.2,1,12.9,20.8,0,0.7,0.8,0.05,-2.7,-0.5,-3.2,-0.2,0,0,0,0,0,0,0
22,IND,C,50,16,729,18,0.595,0.317,0.373,11.9,15.3,13.5,11.2,1.4,5,13.6,19.9,1.3,0.6,1.9,0.122,-0.2,-0.6,-0.8,0.2,0,0,0,0,0,0,0
28,3TM,SF,42,7,727,10.6,0.555,0.591,0.293,2.8,13.8,8.4,8.4,1.4,2.1,12.9,15.2,0.4,0.7,1,0.068,-1.3,0.2,-1.1,0.2,0,0,0,0,0,0,0
28,HOU,SF,16,1,233,6.8,0.467,0.459,0.257,1.9,18.5,10.1,11.5,1,1.9,17.9,18.3,-0.3,0.1,-0.2,-0.049,-4.8,-0.7,-5.6,-0.2,0,0,0,0,0,0,0
28,NYK,SF,1,0,3,-13.4,0,1,0,0,0,0,0,0,0,0,14.6,0,0,0,-0.342,-12.6,-7.8,-20.4,0,0,0,0,0,0,0,0
28,UTA,SF,25,6,491,12.5,0.61,0.667,0.317,3.2,11.7,7.6,7,1.6,2.2,9.7,13.8,0.7,0.6,1.3,0.125,0.5,0.7,1.2,0.4,0,0,0,0,0,0,0
31,2TM,C,48,7,718,18.2,0.567,0.377,0.386,11.7,29.1,20.6,15.2,2.4,2.7,18.3,28.1,0.3,1.3,1.6,0.104,-1.8,0.2,-1.6,0.1,0,0,0,0,0,0,0
31,MIL,C,17,5,287,19,0.572,0.407,0.322,9.1,26.8,18.1,9.3,2.7,2.7,10.6,22.4,0.5,0.5,1,0.162,-0.3,0.9,0.6,0.2,0,0,0,0,0,0,0
31,DEN,C,31,2,431,17.6,0.565,0.359,0.422,13.4,30.6,22.3,19.1,2.2,2.7,22,31.9,-0.2,0.8,0.6,0.065,-2.8,-0.2,-3.1,-0.1,0,0,0,0,0,0,0
24,TOR,SF,56,5,716,9.6,0.509,0.573,0.158,2.9,11.5,7,8.8,1.8,0.5,11.3,16.9,0.1,0.7,0.8,0.052,-2.7,-0.2,-2.9,-0.2,0,0,0,0,0,0,0
22,IND,PF,33,7,714,19,0.656,0.173,0.232,14.6,12.2,13.4,8.6,1,1,8.7,15.9,2.2,0.2,2.4,0.16,2.1,-2.8,-0.6,0.2,0,0,0,0,0,0,0
29,2TM,SF,52,0,709,7.2,0.493,0.58,0.121,2.3,9.1,5.8,6.9,1,0.8,6.2,10.7,0.2,0.5,0.7,0.048,-3,-0.3,-3.3,-0.2,0,0,0,0,0,0,0
29,MIL,PF,39,0,581,6.7,0.47,0.611,0.107,2.4,9.7,6.1,6.5,1,0.7,4.9,10.6,0.1,0.4,0.5,0.042,-3.2,-0.2,-3.5,-0.2,0,0,0,0,0,0,0
29,LAC,SF,13,0,128,9.3,0.603,0.423,0.192,1.7,6.4,4.1,8.5,1.1,1.3,12.4,11.1,0.1,0.1,0.2,0.075,-1.8,-0.5,-2.4,0,0,0,0,0,0,0,0
23,MIA,C,56,12,706,17.4,0.546,0.045,0.247,13.9,33,23.6,11,1.2,3,13,19.9,0.8,1.4,2.1,0.145,-1.4,0.4,-1,0.2,0,0,0,0,0,0,0
23,MEM,PF,53,2,701,15.1,0.51,0.227,0.329,9.6,14.5,12,11.6,3.3,1.9,12.1,16.4,0.6,1.2,1.8,0.121,-1.1,1.8,0.7,0.5,0,0,0,0,0,0,0
21,DEN,PF,41,1,698,13.5,0.629,0.43,0.349,9.3,14.1,11.8,3.4,1.1,1.7,9.7,14.9,1.2,0.6,1.8,0.123,-0.7,-1.6,-2.2,0,0,0,0,0,0,0,0
35,2TM,PG,39,1,698,10.9,0.496,0.5,0.148,2.4,14.4,8.5,33.1,2.1,0.8,26.6,16,-0.1,0.8,0.7,0.048,-2.4,0.7,-1.7,0.1,0,0,0,0,0,0,0
35,LAL,PG,18,0,289,6.5,0.383,0.423,0.028,3.7,14.5,9.1,29.9,2,1.5,32.1,15.7,-0.6,0.3,-0.3,-0.053,-4.8,0.3,-4.5,-0.2,0,0,0,0,0,0,0
35,CLE,PG,21,1,409,13.9,0.567,0.552,0.229,1.4,14.3,8,35.3,2.2,0.2,22.7,16.2,0.5,0.5,1,0.119,-0.7,1,0.3,0.2,0,0,0,0,0,0,0
19,2TM,SG,37,12,697,8.7,0.453,0.368,0.188,3.7,9.1,6.3,16.3,2,1.7,13.5,21.2,-0.8,0.4,-0.5,-0.031,-4,-2,-5.9,-0.7,0,0,0,0,0,0,0
19,LAC,SG,15,0,135,9.4,0.44,0.216,0.412,4.8,11.4,8.2,13.7,2.5,1.3,10.4,21.9,-0.1,0.2,0.1,0.018,-6,0.3,-5.7,-0.1,0,0,0,0,0,0,0
19,POR,SG,22,12,562,8.5,0.457,0.403,0.136,3.4,8.5,5.9,17,1.8,1.8,14.3,21.1,-0.7,0.2,-0.5,-0.043,-3.5,-2.5,-6,-0.6,0,0,0,0,0,0,0
22,TOR,PG,64,1,696,10,0.463,0.252,0.218,5.6,14.1,9.7,19.8,2,1.4,19.3,16.9,-0.4,0.8,0.4,0.03,-3.5,0.4,-3.1,-0.2,0,0,0,0,0,0,0
21,OKC,SG,30,8,690,8.5,0.529,0.587,0.132,2.6,12.6,7.5,11.9,1.3,1.1,14.1,12.9,0.1,0.5,0.6,0.042,-4.3,-1,-5.3,-0.6,0,0,0,0,0,0,0
23,DAL,SG,58,5,685,10.4,0.513,0.498,0.112,1.9,10.9,6.4,14.7,2,0.9,11.7,17.4,0.1,0.9,0.9,0.065,-2.8,0.9,-1.9,0,0,0,0,0,0,0,0
26,ATL,SF,52,18,685,9.3,0.556,0.656,0.22,2.7,10.3,6.6,7.7,1.3,0.8,8.9,14.3,0.6,0.3,0.9,0.061,-2.3,-1,-3.3,-0.2,0,0,0,0,0,0,0
26,DEN,SG,48,5,668,12.2,0.624,0.534,0.093,2.4,15.2,9,10.7,1.8,1.2,8.7,12.1,0.9,0.7,1.6,0.117,-0.6,0.3,-0.3,0.3,0,0,0,0,0,0,0
30,OKC,C,39,18,653,13.6,0.534,0.088,0.137,9,20.2,14.5,5.9,1.3,1.7,4.5,13.4,0.8,0.7,1.4,0.105,-2.3,0.3,-2.1,0,0,0,0,0,0,0,0
29,IND,PG,27,8,652,15.1,0.525,0.159,0.111,3.4,12.2,7.7,28.7,2.2,1.3,11.7,16.2,1,0.4,1.3,0.098,-0.4,1.4,0.9,0.5,0,0,0,0,0,0,0
20,POR,SF,48,6,640,11,0.515,0.321,0.342,6.3,17.3,11.6,8.1,2,3.7,14.1,17.2,-0.1,0.5,0.4,0.029,-4,-0.7,-4.7,-0.4,0,0,0,0,0,0,0
22,POR,PG,24,16,640,11,0.476,0.376,0.344,3.1,9.8,6.4,23.1,1.8,1.5,15.2,25.9,-0.7,0.2,-0.5,-0.037,-2.6,-3.1,-5.7,-0.6,0,0,0,0,0,0,0
24,POR,PG,37,4,638,13.2,0.474,0.143,0.339,3.3,12.2,7.6,30.5,3.4,1.9,19,18.2,-0.1,0.5,0.4,0.031,-2.8,1.2,-1.7,0.1,0,0,0,0,0,0,0
33,NYK,PG,26,4,636,16.9,0.541,0.336,0.113,3.5,9.8,6.6,27.5,1.7,1.9,11.9,22.5,0.8,0.7,1.4,0.108,2.3,0,2.3,0.7,0,0,0,0,0,0,0
26,DAL,SG,49,3,628,8.4,0.495,0.594,0.097,4.6,21.8,13.2,7.5,1.1,1,12.5,13.2,-0.1,0.9,0.8,0.061,-3.4,0.5,-2.9,-0.1,0,0,0,0,0,0,0
33,2TM,C,48,20,622,17.2,0.641,0,0.28,14.7,31.4,23.1,4.9,0.9,5,18.7,13.9,0.9,1,1.9,0.145,-1.5,0.1,-1.4,0.1,0,0,0,0,0,0,0
33,LAL,C,32,19,408,17.5,0.657,0,0.292,13.5,31.8,22.7,4.5,1.2,5.7,17.3,12.8,0.7,0.6,1.3,0.153,-1.5,0.9,-0.6,0.2,0,0,0,0,0,0,0
33,PHI,C,16,1,214,16.5,0.615,0,0.259,17,30.8,24,5.6,0.5,3.8,21,16,0.3,0.3,0.6,0.131,-1.6,-1.4,-2.9,0,0,0,0,0,0,0,0
28,SAC,C,39,10,620,13.1,0.577,0.119,0.358,9,19.3,14.1,10.6,1,3.5,17.4,17.1,0.4,0.5,0.9,0.07,-3.2,0.3,-2.9,-0.1,0,0,0,0,0,0,0
33,ORL,C,36,9,612,13.7,0.57,0.03,0.271,11.7,10,10.9,14.4,0.2,2.7,16.5,18.9,0.5,0.3,0.8,0.064,-2.4,-1.4,-3.8,-0.3,0,0,0,0,0,0,0
22,PHI,SG,55,1,609,7.7,0.519,0.763,0.175,1.1,9,5.1,8.1,1.1,0.4,9.1,15.5,0,0.4,0.4,0.035,-3.1,-1.5,-4.6,-0.4,0,0,0,0,0,0,0
29,HOU,SF,46,4,609,15.3,0.567,0.278,0.381,7.4,20,13.6,8.5,2.2,2.9,9.3,15.8,0.8,0.5,1.3,0.105,-0.6,0,-0.6,0.2,0,0,0,0,0,0,0
19,GSW,SG,52,11,607,10.5,0.573,0.601,0.197,3.2,11,7.2,5.3,0.6,1.6,6.1,15.2,0.6,0.7,1.3,0.101,-1.4,-1.1,-2.5,-0.1,0,0,0,0,0,0,0
22,DET,PG,37,0,604,13.8,0.499,0.339,0.401,3.1,13,7.8,26.2,2.9,1.8,14.7,17.3,0.3,0.7,0.9,0.073,-1.9,1.5,-0.4,0.2,0,0,0,0,0,0,0
38,GSW,SF,31,0,603,12.3,0.478,0.612,0.165,3.9,13.9,9.1,24.7,2.2,3.5,17.7,11.4,0.5,1.1,1.6,0.125,-0.9,3.7,2.7,0.7,0,0,0,0,0,0,0
30,OKC,C,43,0,592,19.7,0.63,0.657,0.23,3.6,19.1,11.2,6.2,1.5,4.1,4.9,20.9,1.4,0.7,2.1,0.17,3.8,1.2,5,1.1,0,0,0,0,0,0,0
26,SAS,C,54,1,589,16,0.597,0.436,0.201,11.1,13.5,12.3,10.6,0.8,2,12.3,18.1,1,0.4,1.5,0.121,0.7,-1.1,-0.4,0.2,0,0,0,0,0,0,0
22,BOS,SF,52,3,574,7.3,0.507,0.632,0.143,2.9,13.6,8.4,5.4,1.7,0.8,13.8,17.2,-0.4,0.9,0.4,0.038,-4.9,0.7,-4.3,-0.3,0,0,0,0,0,0,0
28,IND,PG,32,11,566,5.9,0.456,0.474,0.089,1.5,7.4,4.4,14.9,1,0.6,14.3,17.4,-0.5,0.1,-0.5,-0.04,-4.4,-2.4,-6.9,-0.7,0,0,0,0,0,0,0
27,NYK,C,25,11,562,11.8,0.581,0.05,0.5,9,18.1,13.5,5.7,2.7,5.4,21.5,7.3,0.4,1,1.5,0.128,-3.1,3.3,0.3,0.3,0,0,0,0,0,0,0
23,NYK,PF,41,5,555,11.6,0.674,0,0.537,11.6,21.3,16.4,5.3,1,3.9,23.1,6.9,0.7,0.8,1.5,0.128,-2.8,1.1,-1.7,0,0,0,0,0,0,0,0
24,CHI,C,55,7,549,14.9,0.6,0,0.236,13.8,24.3,19.1,6.7,0.9,5.2,20,13.6,0.6,0.7,1.3,0.112,-2,0.2,-1.8,0,0,0,0,0,0,0,0
27,PHO,PG,50,1,549,7.9,0.397,0.103,0.183,4.2,12.8,8.6,23,2.2,1,19.9,18.5,-1,0.8,-0.2,-0.014,-4.6,1.2,-3.5,-0.2,0,0,0,0,0,0,0
32,LAL,SF,39,14,545,6,0.451,0.576,0.122,2.6,11,6.8,8.1,2.2,1.5,12.5,13.2,-0.4,0.5,0.1,0.006,-5.1,0.8,-4.3,-0.3,0,0,0,0,0,0,0
20,IND,C,36,15,541,20.5,0.607,0.078,0.427,12.2,18.7,15.4,2.9,2.3,8.4,14,22.5,0.7,0.7,1.4,0.126,-1.6,0,-1.6,0,0,0,0,0,0,0,0
23,TOR,PG,44,5,537,11.7,0.488,0.492,0.131,1.9,11.3,6.4,18.5,1.9,0.7,6.3,16.5,0.5,0.5,1,0.092,-1.8,0.4,-1.5,0.1,0,0,0,0,0,0,0
23,ORL,SF,42,1,536,10.2,0.52,0.463,0.17,4.5,9.7,7.1,10.7,0.9,0.5,7.8,17.7,0.2,0.3,0.5,0.041,-2.7,-1.6,-4.3,-0.3,0,0,0,0,0,0,0
24,SAC,SG,30,11,536,14.6,0.543,0.558,0.165,2.2,17,9.5,11.9,2.2,1.8,10.3,25.6,0,0.5,0.5,0.044,-0.6,-0.4,-0.9,0.2,0,0,0,0,0,0,0
23,MIN,SG,49,6,516,9,0.526,0.452,0.49,5.9,8.7,7.3,6.2,2.4,2.2,15.4,12.1,0.1,0.5,0.7,0.062,-3.7,0.9,-2.7,-0.1,0,0,0,0,0,0,0
29,PHO,C,36,3,506,17.3,0.596,0,0.49,13.7,21.5,17.7,6.2,1.1,4.6,12.4,17.1,0.9,0.9,1.8,0.17,-1.7,0.4,-1.3,0.1,0,0,0,0,0,0,0
26,CLE,PG,36,5,502,11.8,0.501,0.357,0.247,3.1,11.4,7.4,26,2.5,0.2,17.4,18.2,0.1,0.7,0.7,0.069,-2.6,1.1,-1.6,0.1,0,0,0,0,0,0,0
24,SAS,C,28,4,502,16.4,0.594,0.265,0.419,9.5,22.5,16,16.3,1.2,3.8,19.7,19.2,0.6,0.7,1.2,0.118,-1.2,1,-0.2,0.2,0,0,0,0,0,0,0
35,2TM,PG,21,8,498,10,0.474,0.417,0.219,2.9,11.3,7.1,22.9,1.9,0.7,17,17.2,-0.1,0.4,0.4,0.034,-2.8,-0.5,-3.3,-0.2,0,0,0,0,0,0,0
35,TOR,PG,5,2,90,16.2,0.521,0.412,0.294,2.3,15.3,8.4,14.4,2.8,1.1,2.5,18.7,0.2,0.1,0.3,0.162,-0.6,2.6,1.9,0.1,0,0,0,0,0,0,0
35,BRK,PG,16,6,408,8.6,0.46,0.419,0.197,3,10.4,6.8,24.7,1.7,0.7,20.6,16.9,-0.2,0.3,0.1,0.006,-3.3,-1.1,-4.4,-0.3,0,0,0,0,0,0,0
29,MIL,SF,48,6,473,12.5,0.577,0.109,0.359,9.2,13.4,11.3,6.5,1.6,2.4,14.9,15.7,0.4,0.5,0.9,0.095,-3.5,-0.1,-3.5,-0.2,0,0,0,0,0,0,0
24,ORL,SF,38,1,469,7.5,0.538,0.612,0.116,3.8,16.3,10,7.9,0.4,1,13.4,14.5,-0.1,0.3,0.3,0.027,-4.2,-1.2,-5.4,-0.4,0,0,0,0,0,0,0
24,OKC,SG,25,1,465,13,0.562,0.834,0.029,1.3,15,8.1,8.1,2,1.6,5.8,17.5,0.3,0.5,0.8,0.081,-0.8,-0.8,-1.6,0.1,0,0,0,0,0,0,0
29,WAS,PF,44,0,463,14.7,0.682,0.239,0.477,8,12.2,10.2,8.3,0.5,2,12,14.4,1.1,0.2,1.4,0.14,-0.6,-1.3,-1.9,0,0,0,0,0,0,0,0
36,LAL,SF,24,11,462,7,0.449,0.747,0.182,2.3,16.7,9.5,7.5,1.3,1.2,9.3,11,-0.2,0.4,0.2,0.02,-3.3,-0.2,-3.4,-0.2,0,0,0,0,0,0,0
23,MEM,C,36,3,461,7.6,0.452,0.677,0.063,4.7,9.1,6.8,5.9,2.4,2.9,9.1,12.8,-0.1,0.6,0.6,0.058,-3.8,1.1,-2.7,-0.1,0,0,0,0,0,0,0
25,CLE,SF,50,0,459,8.8,0.519,0.714,0.184,5.2,16,10.7,10,1.5,0.6,13.1,11.8,0.2,0.6,0.8,0.084,-3,1.2,-1.7,0,0,0,0,0,0,0,0
27,CHI,SG,40,0,459,9.9,0.564,0.679,0.149,0.7,11.5,6.1,5.8,0.9,0.6,5.3,14.5,0.3,0.2,0.6,0.058,-1.2,-1.5,-2.6,-0.1,0,0,0,0,0,0,0
26,2TM,SF,30,1,450,9.4,0.484,0.439,0.076,4.1,9.6,6.8,6.7,1.4,1.7,7.3,18.1,-0.1,0.2,0,0.005,-2.6,-1,-3.6,-0.2,0,0,0,0,0,0,0
26,IND,SF,27,1,444,9.7,0.492,0.44,0.077,4,9.5,6.7,6.8,1.4,1.8,7.5,18.1,-0.1,0.2,0.1,0.01,-2.4,-0.9,-3.3,-0.1,0,0,0,0,0,0,0
